Matrix Number,Matrix Rows,Matrix Cols,Matrix Nonzeros,Matrix Redundancy,Matrix Density,Avg Eigen Constructor Time,Avg CSF2 Constructor Time,Avg CSF3 Constructor Time,Avg Eigen InnerIterator Time,Avg CSF2 InnerIterator Time,Avg CSF3 InnerIterator Time,Avg Eigen Scalar Multiplication Time,Avg CSF2 Scalar Multiplication Time,Avg CSF3 Scalar Multiplication Time,Avg Eigen Vector Multiplication Time,Avg CSF2 Vector Multiplication Time,Avg CSF3 Vector Multiplication Time,Avg Eigen Memory Usage,Avg CSF2 Memory Usage,Avg CSF3 Memory Usage,Avg Eigen Transpose Time,Avg CSF2 Transpose Time,Avg CSF3 Transpose Time,Avg Eigen Matrix Multiplication Time,Avg CSF2 Matrix Multiplication Time,Avg CSF3 Matrix Multiplication Time,Min Eigen Constructor Time,Min CSF2 Constructor Time,Min CSF3 Constructor Time,Min Eigen InnerIterator Time,Min CSF2 InnerIterator Time,Min CSF3 InnerIterator Time,Min Eigen Scalar Multiplication Time,Min CSF2 Scalar Multiplication Time,Min CSF3 Scalar Multiplication Time,Min Eigen Vector Multiplication Time,Min CSF2 Vector Multiplication Time,Min CSF3 Vector Multiplication Time,Min Eigen Memory Usage,Min CSF2 Memory Usage,Min CSF3 Memory Usage,Min Eigen Transpose Time,Min CSF2 Transpose Time,Min CSF3 Transpose Time,Min Eigen Matrix Multiplication Time,Min CSF2 Matrix Multiplication Time,Min CSF3 Matrix Multiplication Time,Q1 Eigen Constructor Time,Q1 CSF2 Constructor Time,Q1 CSF3 Constructor Time,Q1 Eigen InnerIterator Time,Q1 CSF2 InnerIterator Time,Q1 CSF3 InnerIterator Time,Q1 Eigen Scalar Multiplication Time,Q1 CSF2 Scalar Multiplication Time,Q1 CSF3 Scalar Multiplication Time,Q1 Eigen Vector Multiplication Time,Q1 CSF2 Vector Multiplication Time,Q1 CSF3 Vector Multiplication Time,Q1 Eigen Memory Usage,Q1 CSF2 Memory Usage,Q1 CSF3 Memory Usage,Q1 Eigen Transpose Time,Q1 CSF2 Transpose Time,Q1 CSF3 Transpose Time,Q1 Eigen Matrix Multiplication Time,Q1 CSF2 Matrix Multiplication Time,Q1 CSF3 Matrix Multiplication Time,Median Eigen Constructor Time,Median CSF2 Constructor Time,Median CSF3 Constructor Time,Median Eigen InnerIterator Time,Median CSF2 InnerIterator Time,Median CSF3 InnerIterator Time,Median Eigen Scalar Multiplication Time,Median CSF2 Scalar Multiplication Time,Median CSF3 Scalar Multiplication Time,Median Eigen Vector Multiplication Time,Median CSF2 Vector Multiplication Time,Median CSF3 Vector Multiplication Time,Median Eigen Memory Usage,Median CSF2 Memory Usage,Median CSF3 Memory Usage,Median Eigen Transpose Time,Median CSF2 Transpose Time,Median CSF3 Transpose Time,Median Eigen Matrix Multiplication Time,Median CSF2 Matrix Multiplication Time,Median CSF3 Matrix Multiplication Time,Q3 Eigen Constructor Time,Q3 CSF2 Constructor Time,Q3 CSF3 Constructor Time,Q3 Eigen InnerIterator Time,Q3 CSF2 InnerIterator Time,Q3 CSF3 InnerIterator Time,Q3 Eigen Scalar Multiplication,Q3 CSF2 Scalar Multiplication Time,Q3 CSF3 Scalar Multiplication Time,Q3 Eigen Vector Multiplication Time,Q3 CSF2 Vector Multiplication Time,Q3 CSF3 Vector Multiplication Time,Q3 Eigen Memory Usage,Q3 CSF2 Memory Usage,Q3 CSF3 Memory Usage,Q3 Eigen Transpose Time,Q3 CSF2 Transpose Time,Q3 CSF3 Transpose Time,Q3 Eigen Matrix Multiplication Time,Q3 CSF2 Matrix Multiplication Time,Q3 CSF3 Matrix Multiplication Time,Max Eigen Constructor Time,Max CSF2 Constructor Time,Max CSF3 Constructor Time,Max Eigen InnerIterator Time,Max CSF2 InnerIterator Time,Max CSF3 InnerIterator Time,Max Eigen Scalar Multiplication Time,Max CSF2 Scalar Multiplication Time,Max CSF3 Scalar Multiplication Time,Max Eigen Vector Multiplication Time,Max CSF2 Vector Multiplication Time,Max CSF3 Vector Multiplication Time,Max Eigen Memory Usage,Max CSF2 Memory Usage,Max CSF3 Memory Usage,Max Eigen Transpose Time,Max CSF2 Transpose Time,Max CSF3 Transpose Time,Max Eigen Matrix Multiplication Time,Max CSF2 Matrix Multiplication Time,Max CSF3 Matrix Multiplication Time
274.000000, 57.000000, 57.000000, 281.000000, 0.964912, 0.086488,30904,27950,49469,22,6934,6845,21,9783,9797,1794,8496,9167,39220,15414,5325,5539,89220,100032,165796,481424,495972,26188,25997,47417,20,6662,6682,20,9067,9468,1593,8185,7745,39220,15414,5325,4429,83764,94544,133906,463111,478148,27360,26318,48168,20,6823,6722,20,9157,9508,1643,8245,7844,39220,15414,5325,4548,86389,96607,136952,465185,481726,29784,27220,49807,20,6857,6757,20,9322,9577,1743,8360,7964,39220,15414,5325,4939,89223,97614,146614,468236,484230,31057,27521,50343,21,6902,6763,20,10019,10149,1894,8426,8315,39220,15414,5325,5451,90416,98491,156999,480263,497083,46125,36236,50924,30,7474,7775,30,11942,10279,2285,9798,14356,39220,15414,5325,10860,98622,120432,315018,550521,582681,
280.000000, 841.000000, 841.000000, 3988.000000, 0.996023, 0.005638,14555572,3040003,7565288,21,1298553,1329840,24,1873873,1826183,674277,1536843,1604933,8490740,2879173,752944,4445010,17008010,17396863,326553400,1418853017,1362535514,13764668,2964358,7426498,20,1278890,1294709,20,1688663,1634944,483409,1485019,1465814,8490740,2879173,752944,3832574,16046642,16529860,320784658,1412861236,1358125018,14429339,2972072,7457767,20,1281305,1307684,20,1756107,1675780,591126,1492243,1477145,8490740,2879173,752944,4188828,16176650,16989103,323091649,1414968479,1360345309,14557344,3024313,7561657,20,1287972,1325371,20,1838514,1716875,670281,1546863,1493414,8490740,2879173,752944,4417223,16289578,17252918,325620816,1419030915,1362726720,14801943,3050586,7634191,20,1297434,1358337,30,1956075,1782857,791876,1576648,1558124,8490740,2879173,752944,4775287,17050337,17890891,330490656,1420564533,1364069684,15430069,3214758,7750244,30,1360560,1369367,40,2147237,2643930,828442,1603387,2497200,8490740,2879173,752944,4917648,21324522,18162370,333934606,1432475945,1367517190,
282.000000, 2873.000000, 2873.000000, 15032.000000, 0.999573, 0.001821,217116208,29411993,81299407,24,15728617,14936481,57,25329971,20294236,6348800,18784630,17303309,99061044,33108281,8336199,74269658,310179799,325994441,15318359461,53049240612,54835274660,213733864,27783924,80191301,20,15556972,14718150,20,21487992,19538629,5247604,18560682,16838336,99061044,33108281,8336199,70533491,302413645,318665043,15195388396,52691066673,54481445204,214519417,27986555,80601044,20,15666212,14775966,20,21613794,19625278,5712779,18633596,17047952,99061044,33108281,8336199,71163138,306516286,323258425,15229692642,52804374858,54603419274,217268490,28518848,81291798,20,15719044,14864443,30,27426632,20034550,6317465,18830267,17272238,99061044,33108281,8336199,72697007,308183258,325419241,15305236732,53198887597,54990929876,218169596,29742803,82029379,20,15796442,15020596,120,27719013,21128291,6601423,18920834,17410648,99061044,33108281,8336199,78614943,313835867,330548904,15420873466,53222249955,55003731284,223519518,33883754,82698659,40,15923476,15419709,150,28333453,21425377,8295977,18961028,17956672,99061044,33108281,8336199,81072170,323484040,332990190,15431919658,53243952471,55087424913,
287.000000, 1794.000000, 1794.000000, 7764.000000, 0.997030, 0.002412,71081075,13931572,38791381,22,5783285,5882612,24,8690345,7854521,2410601,6700549,6824104,38628412,13026726,3352644,20252950,106777973,111892632,3735768363,13387528671,12891381213,69466360,13504590,38519203,20,5727887,5807985,20,7944361,7514390,2076747,6570355,6585173,38628412,13026726,3352644,17759429,104529130,106053191,3707644944,13374651600,12873517454,70069798,13688929,38534200,20,5764194,5829203,20,8050145,7601961,2325474,6653468,6626328,38628412,13026726,3352644,18025829,105104387,107919461,3727040922,13376196128,12876684916,70392201,13869696,38735029,20,5785868,5861493,20,8261348,7843986,2433673,6682997,6793285,38628412,13026726,3352644,18230806,106603012,110450893,3736130822,13385354976,12889647574,70678458,14160205,38899312,20,5804368,5883843,30,8478973,7962413,2576155,6709912,6986571,38628412,13026726,3352644,18926384,108433676,115024139,3739594202,13392769548,12904248673,78122769,14444677,39349509,40,5826308,6098639,40,11069213,8559231,2644399,6905171,7193812,38628412,13026726,3352644,28735832,109402807,120322837,3763494568,13408544571,12922137261,
288.000000, 14734.000000, 14734.000000, 95053.000000, 0.999561, 0.000438,8726798074,938182132,2394575419,25,388838697,378565486,86,703041658,554597112,131806145,476980328,441276759,2605148012,869837406,218451887,2195907928,11804725881,12345776950,2085942808180,7057223931882,7240521693750,8640501988,928106558,2361525086,20,382433592,374034768,20,695674626,546558311,130611545,469820623,436718324,2605148012,869837406,218451887,2167860421,11641310627,12142604743,2068551178551,6997525077757,7197077616283,8671625026,932352817,2382364465,20,382737160,374908913,20,697669662,552987157,131097608,473378672,438104906,2605148012,869837406,218451887,2178322162,11710648881,12225803109,2076964657582,7019092311213,7217386605763,8711686266,935316366,2390487233,20,387229611,377712449,120,701892548,554679107,131878459,476892548,440185872,2605148012,869837406,218451887,2197671290,11845297196,12294603582,2080698604260,7042043944257,7241668184673,8733623849,944785131,2400741113,30,393074397,380499143,130,707376441,557063726,132508707,480389054,444636073,2605148012,869837406,218451887,2203970047,11864092114,12447576309,2095948147230,7107280304104,7256777533278,8887316329,957487891,2438872926,40,401182782,386408687,141,712640819,559434295,132798717,484047547,447541950,2605148012,869837406,218451887,2234622947,11937087368,12730450647,2123928119359,7137172188853,7320109541291,
292.000000, 398.000000, 398.000000, 3678.000000, 0.982583, 0.023219,2781558,1170135,2403872,26,327387,340491,20,469891,438890,110214,382261,387694,1902444,675875,193983,451073,4398058,4805714,36289400,153259846,149377202,2249684,919841,2195074,20,295553,300402,20,401407,383255,77613,345655,357938,1902444,675875,193983,299761,3886962,4202532,35725856,152025474,146376604,2339639,978127,2252570,20,298568,301684,20,415934,392681,94573,351365,361374,1902444,675875,193983,337250,4145597,4597889,35865823,152442892,146522673,2624302,1069711,2272901,20,305711,302596,20,456529,431302,105664,365963,364655,1902444,675875,193983,463721,4313030,4807233,36244388,152764522,146813341,3313539,1173196,2292472,30,332120,388083,20,474352,471066,124970,407910,417347,1902444,675875,193983,548909,4453894,4895326,36647659,153140452,147414512,3804922,1832697,3001896,40,442443,501962,20,622624,546554,159593,450608,461588,1902444,675875,193983,597057,5662275,5641757,36925420,158002266,164798034,
293.000000, 62.000000, 62.000000, 450.000000, 0.895421, 0.117066,40844,55131,99310,20,8970,9324,20,12586,13056,1973,11033,11351,46380,21618,8880,5462,136393,157377,178192,658839,652670,34203,53748,91327,20,8776,9037,20,11652,12323,1803,10499,10208,46380,21618,8880,4218,123677,147381,160956,635438,627082,38150,54240,95436,20,8826,9067,20,11932,12553,1833,10740,10479,46380,21618,8880,4448,133936,150045,167889,644674,638954,41240,54676,100083,20,8891,9287,20,12367,12999,1918,10850,11275,46380,21618,8880,4768,136375,151313,171870,655725,646843,44823,55542,101276,20,8956,9488,20,13074,13445,2144,11311,12042,46380,21618,8880,4889,138995,164091,175292,675862,662427,46485,58929,108820,20,9488,9809,20,14687,14106,2254,11992,13224,46380,21618,8880,12062,147902,184609,232818,687754,687674,
294.000000, 782.000000, 782.000000, 7514.000000, 0.988895, 0.012287,12465361,3278567,8119019,21,1159710,1163261,35,1599018,1509399,621939,1373504,1295357,7341420,2546915,699227,3144825,19606154,20851810,256687827,1063478961,1096632873,11699968,3046799,7903904,10,1102866,1087048,20,1484898,1440778,437434,1343618,1244066,7341420,2546915,699227,2816716,18499372,19432797,251326588,1059133639,1092367506,12187104,3186585,7965987,20,1124616,1122132,20,1517258,1463930,523191,1352936,1252141,7341420,2546915,699227,2884970,19012746,20601705,251690457,1061399062,1094347975,12492440,3347350,8065205,20,1154887,1181921,20,1562626,1498077,621076,1374095,1281644,7341420,2546915,699227,3029196,19781327,20892780,252852376,1063376240,1096573925,12795611,3374049,8297055,20,1193533,1195757,31,1653689,1529961,677596,1392909,1325616,7341420,2546915,699227,3239854,20044702,21153980,253955258,1065100884,1098076527,13079163,3397713,8515677,41,1249116,1211626,140,1880235,1638330,841396,1403239,1398470,7341420,2546915,699227,4208864,20248447,21896274,287132801,1068055633,1102777965,
295.000000, 398.000000, 398.000000, 1654.000000, 0.991673, 0.010442,2649280,726889,1755305,20,302196,291847,20,372440,382980,101488,381176,338919,1902444,657155,178912,388341,3468003,3821003,34915246,143536823,147054405,2504612,695899,1718558,20,286216,290674,20,352538,371873,73885,360603,330197,1902444,657155,178912,291515,3286298,3572444,34343947,142814829,146375232,2540398,713621,1738525,20,296385,290874,20,356716,375280,89935,363408,333333,1902444,657155,178912,328033,3389178,3624199,34779317,142974153,146796727,2661160,726735,1742136,20,301639,291255,20,362436,381821,102984,369198,334655,1902444,657155,178912,386660,3436550,3883075,35025083,143319011,146961629,2758629,734699,1762418,20,310792,292698,20,379948,393062,112416,411246,336248,1902444,657155,178912,419121,3500602,3980183,35109643,143694226,147248466,2773035,765887,1841364,20,313246,294752,20,435039,393993,128556,415834,380309,1902444,657155,178912,512201,3697203,4006201,35322785,146022705,147849881,
296.000000, 62.000000, 62.000000, 202.000000, 0.947190, 0.052549,42357,36158,63223,20,8538,8887,20,12552,12896,2032,10734,10842,46380,19031,6890,6032,114736,128763,201245,697713,659386,36026,31669,59820,20,8235,8546,20,11451,11521,1844,10118,10249,46380,19031,6890,4378,105665,122635,165684,646237,645045,38431,32580,60541,20,8285,8606,20,11732,11591,1924,10389,10630,46380,19031,6890,4488,113448,123086,173068,673137,648692,40785,34799,62024,20,8406,8796,20,12257,11777,2004,10549,10770,46380,19031,6890,4793,114335,127439,182099,684518,655905,44281,39443,63897,20,8466,8826,20,12893,12222,2114,11120,11091,46380,19031,6890,6272,116333,134728,190450,692102,661114,56504,46305,71561,21,9398,9808,20,15709,21710,2315,11581,11391,46380,19031,6890,10820,124168,138705,382974,788980,691981,
297.000000, 782.000000, 782.000000, 3382.000000, 0.994550, 0.005530,13525376,3232346,6852036,20,1262477,1212028,57,1603143,1517666,575096,1505923,1473479,7341420,2501961,661518,3047610,16416048,17735603,257390706,1087414011,1125153471,12531927,2538474,6587495,20,1175310,1111312,20,1455795,1446889,418028,1390295,1274622,7341420,2501961,661518,2554093,15487658,16826468,253255392,1081143142,1121632520,13241400,2575503,6641053,20,1185889,1122623,20,1500107,1461395,540132,1401545,1276145,7341420,2501961,661518,2812498,15770186,17402427,254012694,1081382692,1123059222,13463344,2681557,6746156,20,1198187,1145805,20,1559174,1487774,594076,1423906,1362208,7341420,2501961,661518,3025645,16354521,17644887,254851205,1083798711,1123688222,13865288,3750121,7241968,20,1220262,1187783,121,1663527,1522968,621823,1623603,1489127,7341420,2501961,661518,3169725,17121340,18104487,259616631,1089626089,1125676020,14199481,5068814,7271953,20,1543346,1794738,161,1878371,1799666,731384,1697991,2158887,7341420,2501961,661518,3801715,17555187,18553702,273339908,1104525366,1136691050,
298.000000, 200.000000, 200.000000, 796.000000, 0.980000, 0.019900,479176,222719,492526,20,80300,76549,21,99255,101116,23919,99858,88867,480804,173624,51224,67147,940103,994190,4913620,19664034,19922857,432464,207181,480513,20,79405,75759,20,93192,96878,19656,93141,85006,480804,173624,51224,52767,883704,933265,4615581,19130401,19744651,436011,212180,487055,20,79707,76320,20,95265,99262,19987,95325,87070,480804,173624,51224,54460,901196,979069,4849401,19158053,19815962,446475,218832,489149,20,80207,76440,20,98281,101236,22291,99182,87817,480804,173624,51224,65430,919099,990194,4919118,19267549,19847144,473320,233289,493617,20,80498,76691,20,101036,103249,27240,104823,88412,480804,173624,51224,77613,979349,1007882,5035623,19306415,19916416,737545,246784,515147,20,82361,77632,30,113068,104062,36027,106496,101787,480804,173624,51224,90476,1067401,1048357,5067812,23515849,20572752,
299.000000, 2000.000000, 2000.000000, 7996.000000, 0.998000, 0.001999,81733160,16335009,43137163,20,7147133,7170816,24,10611070,9647295,3075756,8365414,8725555,48008004,16136024,4124226,25211108,132542982,139020767,5210578181,18411876503,17673293868,80619056,15972199,42445744,10,7048030,7083195,20,9858044,9190447,2705241,8213072,8462099,48008004,16136024,4124226,23766329,127819085,132561018,5200042207,18351975355,17656448466,80908658,16000972,42799844,20,7075571,7126565,20,10064002,9589180,2904026,8293559,8576319,48008004,16136024,4124226,24907397,130336341,135852035,5204189978,18400893160,17664881561,81406297,16179169,43126710,20,7102571,7157923,20,10275867,9640273,3057578,8375059,8692973,48008004,16136024,4124226,25209457,131704228,137949580,5210631730,18421673549,17670489973,82759720,16514215,43372376,20,7108261,7197816,21,10532343,9676671,3141483,8405655,8756079,48008004,16136024,4124226,25928904,133237512,140361983,5215866223,18423526749,17684997103,83174632,17252651,43885599,30,7458154,7274086,40,14036412,10213477,3764527,8523933,9164851,48008004,16136024,4124226,25968997,141934903,150301176,5228341656,18438431487,17692078906,
300.000000, 961.000000, 961.000000, 4681.000000, 0.993891, 0.005069,19272726,4525724,11869884,22,1734029,1695251,57,2450626,2275002,887203,2149986,1996718,11086100,3782830,1002239,6123727,21303452,23159888,498374566,2002010487,2055364907,18677991,4325598,11532240,20,1700274,1652617,20,2219628,2192498,698203,2072097,1887319,11086100,3782830,1002239,5269011,20572703,21943350,489783579,1983288799,2050840714,18858262,4352107,11654395,20,1710683,1675859,20,2293103,2206434,885437,2095219,1915991,11086100,3782830,1002239,5844650,21001841,22490326,490101854,1997153725,2054302094,19125858,4446761,11689429,20,1738744,1687004,25,2405765,2254778,893296,2134171,1985108,11086100,3782830,1002239,6013209,21237493,23260024,492022598,1997808378,2055488014,19263025,4659402,12044221,20,1753312,1712256,120,2499203,2352082,926814,2142817,2053714,11086100,3782830,1002239,6170939,21779419,23706009,498657374,2013469906,2056791769,20645666,4885237,12654964,30,1765915,1778829,140,3066705,2396905,1072090,2318119,2235448,11086100,3782830,1002239,7696672,21924025,24428637,528803076,2026763433,2059559444,
301.000000, 961.000000, 961.000000, 4681.000000, 0.993891, 0.005069,18858691,4092969,10695638,22,1662892,1727510,42,2434503,2245296,858829,1930967,2006552,11086100,3782830,1002239,5962353,20845970,22510667,487400313,2033991589,1967734683,18357501,3972810,10475970,20,1614266,1643790,20,2216532,2129794,709795,1868633,1966904,11086100,3782830,1002239,5357374,19959996,21156505,481152770,2021859151,1961808610,18780319,3980925,10514009,20,1615028,1659499,20,2295688,2172492,728028,1889292,1980449,11086100,3782830,1002239,5831245,20582409,21826456,482301120,2027345472,1964192549,18876059,4065490,10593711,20,1655116,1696412,20,2411887,2223144,845082,1914012,1999293,11086100,3782830,1002239,5982863,20755457,22291650,485109580,2029541236,1968850438,18987128,4199136,10853854,20,1701336,1772106,30,2479136,2300458,931431,1941187,2040980,11086100,3782830,1002239,6113414,21050159,23103292,491921987,2046912145,1970182917,19422608,4261661,11154487,40,1730069,1919668,130,2851841,2398638,1084403,2057891,2061548,11086100,3782830,1002239,6425025,22486909,24909291,500277171,2048709538,1974922496,
302.000000, 961.000000, 961.000000, 4681.000000, 0.993891, 0.005069,18636178,4394116,11551892,20,1792631,1645579,23,2397055,2194858,870975,2105343,1924858,11086100,3782830,1002239,5856049,20223274,21871550,483939895,1970935126,2048967456,17787945,4145518,11295856,20,1726433,1628131,20,2219618,2128251,702260,2027004,1877119,11086100,3782830,1002239,5328662,19722911,21192511,475640562,1961538452,2040242179,17971141,4259457,11394818,20,1727975,1635435,20,2249694,2154609,745580,2060156,1890484,11086100,3782830,1002239,5787574,20164923,21712466,478838898,1968557841,2044227002,18764845,4438615,11507655,20,1738800,1645529,20,2336608,2204055,855898,2094273,1902777,11086100,3782830,1002239,5899516,20268428,21776804,482663065,1971829101,2046820772,19106558,4486494,11607439,20,1752229,1651936,30,2400060,2221792,1006028,2112451,1963999,11086100,3782830,1002239,5976942,20303156,21994153,487574921,1973946262,2048322246,19371094,4607236,12181724,20,2258490,1666973,30,2808801,2243703,1030383,2253180,2018609,11086100,3782830,1002239,6235868,20693083,22870484,500602158,1976089749,2065229033,
303.000000, 961.000000, 961.000000, 4681.000000, 0.993891, 0.005069,19062481,4217401,11133641,22,1876737,1691603,41,2406558,2370642,802305,2231252,1960714,11086100,3782830,1002239,6192555,21952914,23712898,490423513,1986074079,2078953502,18000184,3922598,10679243,20,1757650,1649290,20,2211554,2181919,685350,2059925,1895884,11086100,3782830,1002239,5805768,21088921,22696635,484122948,1974974953,2071289799,18780018,4041185,10682238,20,1771395,1660040,20,2273347,2223816,716818,2074141,1908917,11086100,3782830,1002239,6004925,21723967,22734714,485334084,1982617465,2074897578,19140720,4173739,11248659,20,1800573,1684956,20,2326675,2325518,790412,2142987,1913987,11086100,3782830,1002239,6277089,22124974,23620102,489090480,1983391768,2077398023,19440231,4299681,11464135,20,1819463,1726723,21,2421219,2511024,856174,2316436,1983064,11086100,3782830,1002239,6390292,22325372,24395607,494899470,1989085019,2081240904,19838122,4644734,11641191,40,2594036,1740128,130,2896081,2658595,987725,2727903,2150241,11086100,3782830,1002239,6438651,22484414,25197981,502180688,2006590034,2093323084,
304.000000, 961.000000, 961.000000, 4681.000000, 0.993891, 0.005069,19180995,4422955,11744583,22,1652864,1699752,25,2352992,2325041,803326,1992285,1984520,11086100,3782830,1002239,5980228,21432657,22752993,482655491,2069601943,1984634729,18402625,4270167,11305925,20,1631738,1647337,20,2208057,2130124,689577,1842686,1867381,11086100,3782830,1002239,5453851,19788181,21675919,476738117,2062771227,1977693838,18740476,4295243,11529405,20,1636167,1662976,20,2266545,2203328,717659,1908578,1947989,11086100,3782830,1002239,5734697,20039221,22018819,477666544,2065291867,1981741295,19147238,4367425,11650161,20,1652506,1673350,20,2303688,2303297,771603,2006707,1986379,11086100,3782830,1002239,6057184,20847552,22733557,480224359,2067902475,1985101389,19516321,4528521,12077281,20,1669408,1705093,30,2328038,2370747,914200,2063492,2065295,11086100,3782830,1002239,6220741,21432191,23041748,487140252,2073237118,1987239858,20347718,4693124,12254818,40,1688243,1905963,50,2836582,2719036,966015,2129002,2077266,11086100,3782830,1002239,6333387,27454196,25018802,495200022,2084486728,1989278565,
305.000000, 961.000000, 961.000000, 4681.000000, 0.993891, 0.005069,19467666,4167909,11676698,21,1670453,1707540,63,2400326,2269706,890743,1972003,2050086,11086100,3782830,1002239,6031803,21535952,23102313,490873495,2077250205,1995969158,18615376,3911627,10839648,20,1648990,1679967,20,2212445,2169426,593471,1928984,2013811,11086100,3782830,1002239,5596974,20274133,22125866,483310905,2072700451,1988185938,18928321,4089044,10859274,20,1659339,1690456,20,2306518,2206814,684658,1936579,2027095,11086100,3782830,1002239,5736070,21009445,22608022,484642953,2075520633,1993085409,19172144,4178017,10965674,20,1674251,1710283,20,2350815,2257062,869037,1977183,2042042,11086100,3782830,1002239,6069532,21622877,22899362,486635880,2077541030,1994924048,19268105,4268794,11073508,20,1677332,1720992,130,2436006,2283756,934837,2002409,2043785,11086100,3782830,1002239,6257308,22260153,23328196,494857222,2078777608,1997235535,23114783,4455427,18185065,30,1683894,1743724,220,2881976,2546700,1417915,2008300,2133921,11086100,3782830,1002239,6434263,22334520,24881320,512476997,2082739167,2011345363,
306.000000, 104.000000, 104.000000, 992.000000, 0.898669, 0.091716,117387,160938,350685,21,26901,28358,22,38064,38740,6978,30862,34737,130212,59200,23464,17238,431660,456311,944693,3364043,3467094,96227,120351,248497,20,21470,21980,20,26559,28342,4929,25226,26318,130212,59200,23464,11942,329896,358088,720043,2838976,2840359,100254,123026,257543,20,22552,22381,20,28753,29654,5711,25778,26549,130212,59200,23464,12684,357497,390127,736804,2935945,2893136,106360,127234,282980,20,23077,22837,20,31608,31087,6662,27159,34363,130212,59200,23464,13950,403251,407414,761404,2997202,2995098,139566,218652,473540,20,33312,36958,20,47097,51364,8837,37078,42759,130212,59200,23464,19256,515928,573934,1336146,4191562,4527840,159703,221246,493627,30,34072,38901,30,62024,54380,9047,39533,44312,130212,59200,23464,39994,562734,630579,1406344,4298258,4575637,
